#
#
# !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#
# Anyone using the information in this document and associated material
# (S5 noise spectra, inspiral ranges, observation times) in a publication
# or talk must acknowledge the US National Science Foundation, the LIGO
# Scientific Collaboration, and the Virgo Collaboration.
#
# Please direct all questions to the corresponding author
# (sprivite@ligo.caltech.edu).  Please inform the corresponding author
# and the LSC and Virgo spokespeople (currently, reitze@phys.ufl.edu and
# francesco.fidecaro@df.unipi.it, respectively) if you intend to use
# this information in a publication.
#
# !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#
#
# This document contains the frequency series amplitude spectral density
# for H1 during the 2048 segment in S5 beginning at GPS time 871198828.
# This spectrum corresponds to a time when the H1 detector operated near
# its max 1.4-1.4 solar mass inspiral horizon.  The first column is the
# frequency in Hz and the second column is the amplitude spectral density
# in strain/sqrt(Hz).
#
# The ASD given here is computed using version 3 calibration with version
# 4 DC calibration corrections.  The strain calibration for LIGO is valid
# above 30 Hz and for Virgo above 10Hz.  We make no attempt to estimate
# the ASD below these cutoffs.  We also impose a high-frequency cutoff at
# 6000 Hz, above which we make no attempt to estimate the ASD.
#
#
5.250000000000000000e+01	1.718036479674398773e-22
5.275000000000000000e+01	1.812648252734104074e-22
5.300000000000000000e+01	1.673731399945642485e-22
5.325000000000000000e+01	1.619450977945303533e-22
5.350000000000000000e+01	1.556039947470501136e-22
5.375000000000000000e+01	1.584983132107089645e-22
5.400000000000000000e+01	1.568643457168008009e-22
5.425000000000000000e+01	1.526900553504386032e-22
5.450000000000000000e+01	1.392664128092628220e-22
5.475000000000000000e+01	1.590703861837268728e-22
5.500000000000000000e+01	1.786070072741828331e-22
5.525000000000000000e+01	1.495193932403419098e-22
5.550000000000000000e+01	1.428200337997439501e-22
5.575000000000000000e+01	1.478042530354252278e-22
5.600000000000000000e+01	1.409909632406276115e-22
5.625000000000000000e+01	1.431147213823930811e-22
5.650000000000000000e+01	1.414543216111830209e-22
5.675000000000000000e+01	1.467027782963908296e-22
5.700000000000000000e+01	1.475419593444522561e-22
5.725000000000000000e+01	1.361435544815839094e-22
5.750000000000000000e+01	1.340693605507239041e-22
5.775000000000000000e+01	1.344120332568479573e-22
5.800000000000000000e+01	1.318032998606635983e-22
5.825000000000000000e+01	1.326279986530747665e-22
5.850000000000000000e+01	1.553879813209503053e-22
5.875000000000000000e+01	2.091031111955056703e-22
5.900000000000000000e+01	1.728111722825813211e-22
5.925000000000000000e+01	1.277448395677884282e-22
5.950000000000000000e+01	1.545603545912081513e-22
5.975000000000000000e+01	5.890361787622217914e-21
6.000000000000000000e+01	1.157273748075190867e-20
6.025000000000000000e+01	5.691572789972909181e-21
6.050000000000000000e+01	1.445850935075950487e-22
6.075000000000000000e+01	1.165711604837148410e-22
6.100000000000000000e+01	1.135118419473492749e-22
6.125000000000000000e+01	1.121164953200018571e-22
6.150000000000000000e+01	1.147916100291306163e-22
6.175000000000000000e+01	1.340377386778813067e-22
6.200000000000000000e+01	1.395285561314242240e-22
6.225000000000000000e+01	1.118153155033781773e-22
6.250000000000000000e+01	1.056602379019468286e-22
6.275000000000000000e+01	1.056929342397683680e-22
6.300000000000000000e+01	1.069706641864207588e-22
6.325000000000000000e+01	1.012359942810856293e-22
6.350000000000000000e+01	9.603982201185090468e-23
6.375000000000000000e+01	9.705884237362405914e-23
6.400000000000000000e+01	9.888159995805084789e-23
6.425000000000000000e+01	9.813696964818101084e-23
6.450000000000000000e+01	9.915446384523493181e-23
6.475000000000000000e+01	9.206558909610040104e-23
6.500000000000000000e+01	9.206429235094354570e-23
6.525000000000000000e+01	8.990500765258852231e-23
6.550000000000000000e+01	8.973907885765265487e-23
6.575000000000000000e+01	8.981541001438450768e-23
6.600000000000000000e+01	8.959475754603056231e-23
6.625000000000000000e+01	8.912800455194765055e-23
6.650000000000000000e+01	8.457395743057079130e-23
6.675000000000000000e+01	8.612397227455315538e-23
6.700000000000000000e+01	8.261205626364713780e-23
6.725000000000000000e+01	8.251702126911756933e-23
6.750000000000000000e+01	8.275855421970590224e-23
6.775000000000000000e+01	8.379237598349865127e-23
6.800000000000000000e+01	8.225143998809991006e-23
6.825000000000000000e+01	8.008921769878890202e-23
6.850000000000000000e+01	7.836332646170656559e-23
6.875000000000000000e+01	8.159692647057240666e-23
6.900000000000000000e+01	8.090033590249178225e-23
6.925000000000000000e+01	8.047980857753080496e-23
6.950000000000000000e+01	8.117476445112730042e-23
6.975000000000000000e+01	8.045770484355119632e-23
7.000000000000000000e+01	7.678104795651072813e-23
7.025000000000000000e+01	7.579027837064592848e-23
7.050000000000000000e+01	7.545244808887250535e-23
7.075000000000000000e+01	7.430427687714887178e-23
7.100000000000000000e+01	7.190794541169982121e-23
7.125000000000000000e+01	7.208307641634061744e-23
7.150000000000000000e+01	7.089979092293573475e-23
7.175000000000000000e+01	7.020126876109862071e-23
7.200000000000000000e+01	7.435677494924050790e-23
7.225000000000000000e+01	7.202170648597546278e-23
7.250000000000000000e+01	6.987304012123703699e-23
7.275000000000000000e+01	6.695305146285717216e-23
7.300000000000000000e+01	6.629696826154269750e-23
7.325000000000000000e+01	6.625179474365959342e-23
7.350000000000000000e+01	6.733505504813967899e-23
7.375000000000000000e+01	6.598583805269128666e-23
7.400000000000000000e+01	6.675338117404990569e-23
7.425000000000000000e+01	6.556868075433575625e-23
7.450000000000000000e+01	6.591015583513667693e-23
7.475000000000000000e+01	6.511945506445827731e-23
7.500000000000000000e+01	6.470221166955578475e-23
7.525000000000000000e+01	6.599359900932817756e-23
7.550000000000000000e+01	6.515781948009004335e-23
7.575000000000000000e+01	6.097496314803314589e-23
7.600000000000000000e+01	6.106342205271500293e-23
7.625000000000000000e+01	6.125921265390211500e-23
7.650000000000000000e+01	5.680816375641797717e-23
7.675000000000000000e+01	5.806853913543891602e-23
7.700000000000000000e+01	5.834239459442851284e-23
7.725000000000000000e+01	5.951490350125757682e-23
7.750000000000000000e+01	5.723260244619320369e-23
7.775000000000000000e+01	5.951002890552146161e-23
7.800000000000000000e+01	5.885125076166181221e-23
7.825000000000000000e+01	5.886296051025636630e-23
7.850000000000000000e+01	5.896513333355568801e-23
7.875000000000000000e+01	6.225878973337019129e-23
7.900000000000000000e+01	6.160719013550285758e-23
7.925000000000000000e+01	5.728076074494821225e-23
7.950000000000000000e+01	5.411763337962960405e-23
7.975000000000000000e+01	5.286951951239958740e-23
8.000000000000000000e+01	6.416889808114208774e-23
8.025000000000000000e+01	7.061245761506959718e-23
8.050000000000000000e+01	6.768695311304831295e-23
8.075000000000000000e+01	5.922015937942079965e-23
8.100000000000000000e+01	5.367738753907459665e-23
8.125000000000000000e+01	5.296826017561838588e-23
8.150000000000000000e+01	5.319368151015683453e-23
8.175000000000000000e+01	5.312741590926477579e-23
8.200000000000000000e+01	5.212099979965848871e-23
8.225000000000000000e+01	5.081146099289018458e-23
8.250000000000000000e+01	5.062864934580025068e-23
8.275000000000000000e+01	5.008777219569662930e-23
8.300000000000000000e+01	5.660314214041479084e-23
8.325000000000000000e+01	7.087663620841497133e-23
8.350000000000000000e+01	6.435456932056961721e-23
8.375000000000000000e+01	5.705623357411529201e-23
8.400000000000000000e+01	5.168304045359561223e-23
8.425000000000000000e+01	5.037875166448649252e-23
8.450000000000000000e+01	4.751336428858727078e-23
8.475000000000000000e+01	4.888731916020758892e-23
8.500000000000000000e+01	4.880081566424889560e-23
8.525000000000000000e+01	4.992827205549978411e-23
8.550000000000000000e+01	4.779664422061448789e-23
8.575000000000000000e+01	4.824437408191757507e-23
8.600000000000000000e+01	5.281845301850481736e-23
8.625000000000000000e+01	4.997588704037178753e-23
8.650000000000000000e+01	4.500579027347481961e-23
8.675000000000000000e+01	4.648257855338923301e-23
8.700000000000000000e+01	4.560027441706903303e-23
8.725000000000000000e+01	5.167559677484141305e-23
8.750000000000000000e+01	6.952033607683439145e-23
8.775000000000000000e+01	5.635088762402949830e-23
8.800000000000000000e+01	4.589080221412565681e-23
8.825000000000000000e+01	4.491089952526001655e-23
8.850000000000000000e+01	4.525015770951523032e-23
8.875000000000000000e+01	4.357424615017453683e-23
8.900000000000000000e+01	4.254566650243007087e-23
8.925000000000000000e+01	4.337534855062262366e-23
8.950000000000000000e+01	4.309152476429675288e-23
8.975000000000000000e+01	4.181439386986256690e-23
9.000000000000000000e+01	4.188312213190416061e-23
9.025000000000000000e+01	4.143235323309551185e-23
9.050000000000000000e+01	4.291369907416511825e-23
9.075000000000000000e+01	4.079198477622779377e-23
9.100000000000000000e+01	4.252389041092078132e-23
9.125000000000000000e+01	4.363832626002056441e-23
9.150000000000000000e+01	4.216700990172293763e-23
9.175000000000000000e+01	4.038131455988029723e-23
9.200000000000000000e+01	3.945237804132978077e-23
9.225000000000000000e+01	3.990383370304162251e-23
9.250000000000000000e+01	4.053344867459466900e-23
9.275000000000000000e+01	4.174249910697729488e-23
9.300000000000000000e+01	4.209244279297651413e-23
9.325000000000000000e+01	4.246807046349057195e-23
9.350000000000000000e+01	4.140019949647586466e-23
9.375000000000000000e+01	3.831214071340832866e-23
9.400000000000000000e+01	3.998066520201984143e-23
9.425000000000000000e+01	3.907549418635675181e-23
9.450000000000000000e+01	3.826511432064459788e-23
9.475000000000000000e+01	3.850473489351667024e-23
9.500000000000000000e+01	3.803112706612834670e-23
9.525000000000000000e+01	3.837426197236893593e-23
9.550000000000000000e+01	3.823587822985108507e-23
9.575000000000000000e+01	3.702032977097854193e-23
9.600000000000000000e+01	3.818060181421974488e-23
9.625000000000000000e+01	3.753867378760203942e-23
9.650000000000000000e+01	3.639180497584586867e-23
9.675000000000000000e+01	3.788386380146565891e-23
9.700000000000000000e+01	3.766296119213145588e-23
9.725000000000000000e+01	3.691363154700442186e-23
9.750000000000000000e+01	3.751477541652089127e-23
9.775000000000000000e+01	3.587450997178916379e-23
9.800000000000000000e+01	3.635181430036195879e-23
9.825000000000000000e+01	3.646817568269627678e-23
9.850000000000000000e+01	3.745179831842524688e-23
9.875000000000000000e+01	3.818560141535026504e-23
9.900000000000000000e+01	3.738996458372220048e-23
9.925000000000000000e+01	3.630525110531533048e-23
9.950000000000000000e+01	3.651770572486721866e-23
9.975000000000000000e+01	3.624448471903001266e-23
1.000000000000000000e+02	3.538191898464525163e-23
1.002500000000000000e+02	3.556732252138190037e-23
1.005000000000000000e+02	3.633529461022712418e-23
1.007500000000000000e+02	3.550850932263983372e-23
1.010000000000000000e+02	3.417926326274456376e-23
1.012500000000000000e+02	3.498858929622627678e-23
1.015000000000000000e+02	3.585600109939757925e-23
1.017500000000000000e+02	3.379116012294339965e-23
1.020000000000000000e+02	3.273746674329582415e-23
1.022500000000000000e+02	3.293772574826623093e-23
1.025000000000000000e+02	3.473733420186413896e-23
1.027500000000000000e+02	3.538964451163645418e-23
1.030000000000000000e+02	3.413237223417089312e-23
1.032500000000000000e+02	3.263459411411761796e-23
1.035000000000000000e+02	3.328745661829392843e-23
1.037500000000000000e+02	3.453223166202845090e-23
1.040000000000000000e+02	3.353754470948641255e-23
1.042500000000000000e+02	3.415461846111005986e-23
1.045000000000000000e+02	3.303223669827400545e-23
1.047500000000000000e+02	3.306964420419427400e-23
1.050000000000000000e+02	3.420215350114668389e-23
1.052500000000000000e+02	3.428770861687902543e-23
1.055000000000000000e+02	3.690788147293204240e-23
1.057500000000000000e+02	3.754457303680520017e-23
1.060000000000000000e+02	3.727911087721916483e-23
1.062500000000000000e+02	3.351575446102325086e-23
1.065000000000000000e+02	3.328468781061346197e-23
1.067500000000000000e+02	3.217389957972766757e-23
1.070000000000000000e+02	3.297419105011069295e-23
1.072500000000000000e+02	3.228718562177261012e-23
1.075000000000000000e+02	3.233187052809657740e-23
1.077500000000000000e+02	3.243483378475061506e-23
1.080000000000000000e+02	3.221221076847101771e-23
1.082500000000000000e+02	3.112146054321359088e-23
1.085000000000000000e+02	3.064570126011150684e-23
1.087500000000000000e+02	3.025014375356256072e-23
1.090000000000000000e+02	3.068212929444109070e-23
1.092500000000000000e+02	3.106704053750212088e-23
1.095000000000000000e+02	2.966790042269928078e-23
1.097500000000000000e+02	3.074985228058177510e-23
1.100000000000000000e+02	2.965807003204356042e-23
1.102500000000000000e+02	3.001332729474024663e-23
1.105000000000000000e+02	3.058356200866733540e-23
1.107500000000000000e+02	2.977542538239210286e-23
1.110000000000000000e+02	3.034587142541140024e-23
1.112500000000000000e+02	3.029135273228318907e-23
1.115000000000000000e+02	3.041248475801344645e-23
1.117500000000000000e+02	3.063105804153033447e-23
1.120000000000000000e+02	3.087064618542346251e-23
1.122500000000000000e+02	3.070539891809256757e-23
1.125000000000000000e+02	3.004980028087375266e-23
1.127500000000000000e+02	3.065453576073205315e-23
1.130000000000000000e+02	3.064944800148283456e-23
1.132500000000000000e+02	3.098474178469138042e-23
1.135000000000000000e+02	2.914472898902303996e-23
1.137500000000000000e+02	2.856299113082521836e-23
1.140000000000000000e+02	3.041671909242020921e-23
1.142500000000000000e+02	2.993875511227546499e-23
1.145000000000000000e+02	2.966457603093629286e-23
1.147500000000000000e+02	2.842340340544038812e-23
1.150000000000000000e+02	2.833997848937081199e-23
1.152500000000000000e+02	2.976601414468521319e-23
1.155000000000000000e+02	2.945726507696191804e-23
1.157500000000000000e+02	2.878999184793215863e-23
1.160000000000000000e+02	2.911344001867179119e-23
1.162500000000000000e+02	2.893609339688410597e-23
1.165000000000000000e+02	2.913434001811607737e-23
1.167500000000000000e+02	2.857269769553446001e-23
1.170000000000000000e+02	2.909941708618233112e-23
1.172500000000000000e+02	2.917913518322296513e-23
1.175000000000000000e+02	2.786417607864263086e-23
1.177500000000000000e+02	2.876483996520752557e-23
1.180000000000000000e+02	2.998804944821853572e-23
1.182500000000000000e+02	2.826954270838493810e-23
1.185000000000000000e+02	3.029536984074629553e-23
1.187500000000000000e+02	3.168537181291707713e-23
1.190000000000000000e+02	3.555755951676098836e-23
1.192500000000000000e+02	3.158876106328325260e-23
1.195000000000000000e+02	2.943928428985324723e-23
1.197500000000000000e+02	1.170802370241878312e-22
1.200000000000000000e+02	2.195427286859667385e-22
1.202500000000000000e+02	1.094893881438744760e-22
1.205000000000000000e+02	2.893416197592043699e-23
1.207500000000000000e+02	3.126813911214417150e-23
1.210000000000000000e+02	3.601165401766489622e-23
1.212500000000000000e+02	3.240888740069304395e-23
1.215000000000000000e+02	2.953935035597093524e-23
1.217500000000000000e+02	2.762097907213283563e-23
1.220000000000000000e+02	2.869316176663004539e-23
1.222500000000000000e+02	2.703051043329371130e-23
1.225000000000000000e+02	2.717533267317255836e-23
1.227500000000000000e+02	2.806305483931498054e-23
1.230000000000000000e+02	2.678520257179325801e-23
1.232500000000000000e+02	2.698194320587752315e-23
1.235000000000000000e+02	2.693273164144328156e-23
1.237500000000000000e+02	2.742134856602789516e-23
1.240000000000000000e+02	2.662459647000119611e-23
1.242500000000000000e+02	2.591010698509753481e-23
1.245000000000000000e+02	2.674297309378297155e-23
1.247500000000000000e+02	2.743486068594481195e-23
1.250000000000000000e+02	2.684530191297539322e-23
1.252500000000000000e+02	2.705474429861055261e-23
1.255000000000000000e+02	2.741180448490029864e-23
1.257500000000000000e+02	2.623037172217732778e-23
1.260000000000000000e+02	2.617631713926159111e-23
1.262500000000000000e+02	2.602718623686394639e-23
1.265000000000000000e+02	2.592970324343107729e-23
1.267500000000000000e+02	2.753672120553934401e-23
1.270000000000000000e+02	2.599564142511586665e-23
1.272500000000000000e+02	2.558638823250362887e-23
1.275000000000000000e+02	2.635823350829869313e-23
1.277500000000000000e+02	2.585956940314358778e-23
1.280000000000000000e+02	2.620174828250970018e-23
1.282500000000000000e+02	2.642545953993610381e-23
1.285000000000000000e+02	2.677258833058171354e-23
1.287500000000000000e+02	2.543680518727145771e-23
1.290000000000000000e+02	2.570541090630531344e-23
1.292500000000000000e+02	2.654113468497532489e-23
1.295000000000000000e+02	2.591373052788810933e-23
1.297500000000000000e+02	2.548703831088265414e-23
1.300000000000000000e+02	2.610281381439173887e-23
1.302500000000000000e+02	2.541283267757453503e-23
1.305000000000000000e+02	2.548744336101210744e-23
1.307500000000000000e+02	2.673179096013584056e-23
1.310000000000000000e+02	2.555250950165952226e-23
1.312500000000000000e+02	2.448884627360791167e-23
1.315000000000000000e+02	2.521187492182206012e-23
1.317500000000000000e+02	2.625744624131600697e-23
1.320000000000000000e+02	2.614532726438895009e-23
1.322500000000000000e+02	2.671869821018980785e-23
1.325000000000000000e+02	2.504831880609954313e-23
1.327500000000000000e+02	2.482370657628711447e-23
1.330000000000000000e+02	2.474445888815514481e-23
1.332500000000000000e+02	2.513589563288326818e-23
1.335000000000000000e+02	2.509769334512636442e-23
1.337500000000000000e+02	2.599259067798360283e-23
1.340000000000000000e+02	2.601831888613866751e-23
1.342500000000000000e+02	2.652847613308386351e-23
1.345000000000000000e+02	2.616690082299392371e-23
1.347500000000000000e+02	2.642926337913336594e-23
1.350000000000000000e+02	2.448406023291888769e-23
1.352500000000000000e+02	2.416510023979209876e-23
1.355000000000000000e+02	2.460783852875339710e-23
1.357500000000000000e+02	2.617197631443220113e-23
1.360000000000000000e+02	2.675463989214581589e-23
1.362500000000000000e+02	2.599951923993980546e-23
1.365000000000000000e+02	2.574327816782470579e-23
1.367500000000000000e+02	2.604026565991215294e-23
1.370000000000000000e+02	2.534895289685946955e-23
1.372500000000000000e+02	2.505797363807377036e-23
1.375000000000000000e+02	2.511237539058382354e-23
1.377500000000000000e+02	2.505817617934713294e-23
1.380000000000000000e+02	2.557354801748087641e-23
1.382500000000000000e+02	2.486352913236574441e-23
1.385000000000000000e+02	2.506921220391259191e-23
1.387500000000000000e+02	2.631401041733471925e-23
1.390000000000000000e+02	2.605466447839234881e-23
1.392500000000000000e+02	2.527934101982882217e-23
1.395000000000000000e+02	2.560282647534057150e-23
1.397500000000000000e+02	2.525073357892004082e-23
1.400000000000000000e+02	2.441865068331172165e-23
1.402500000000000000e+02	2.441009211041204021e-23
1.405000000000000000e+02	2.554957514230716124e-23
1.407500000000000000e+02	2.407172806140016302e-23
1.410000000000000000e+02	2.361434160686255933e-23
1.412500000000000000e+02	2.452123815860854984e-23
1.415000000000000000e+02	2.554919590820032319e-23
1.417500000000000000e+02	2.410823567610039916e-23
1.420000000000000000e+02	2.442300086952461447e-23
1.422500000000000000e+02	2.520454220999857990e-23
1.425000000000000000e+02	2.510565455589636716e-23
1.427500000000000000e+02	2.427603041876492903e-23
1.430000000000000000e+02	2.508960088057201741e-23
1.432500000000000000e+02	2.503053026799871820e-23
1.435000000000000000e+02	2.527881856013844889e-23
1.437500000000000000e+02	2.560737864417207578e-23
1.440000000000000000e+02	2.526637672245864437e-23
1.442500000000000000e+02	2.509719468021874543e-23
1.445000000000000000e+02	2.676022461396764786e-23
1.447500000000000000e+02	2.601056163192944396e-23
1.450000000000000000e+02	2.493640898666045135e-23
1.452500000000000000e+02	2.392169795979374152e-23
1.455000000000000000e+02	2.432788045139979178e-23
1.457500000000000000e+02	2.499403837677297007e-23
1.460000000000000000e+02	2.437491210032151329e-23
1.462500000000000000e+02	2.556737024267454792e-23
1.465000000000000000e+02	2.464171940914026615e-23
1.467500000000000000e+02	2.385025877927533373e-23
1.470000000000000000e+02	2.538913965640427496e-23
1.472500000000000000e+02	2.497855254675899132e-23
1.475000000000000000e+02	2.497410514620293894e-23
1.477500000000000000e+02	2.454768852715872572e-23
1.480000000000000000e+02	2.481995410575128540e-23
1.482500000000000000e+02	2.516928337618693659e-23
1.485000000000000000e+02	2.581912753273433323e-23
1.487500000000000000e+02	2.575651071955982460e-23
1.490000000000000000e+02	2.560658134104590164e-23
1.492500000000000000e+02	2.513698548707064124e-23
1.495000000000000000e+02	2.393095900207094007e-23
1.497500000000000000e+02	2.435390379278854039e-23
1.500000000000000000e+02	2.358879576653289366e-23
1.502500000000000000e+02	2.443498703167243638e-23
1.505000000000000000e+02	2.444039151163499726e-23
1.507500000000000000e+02	2.472271484480618657e-23
1.510000000000000000e+02	2.458867118059046276e-23
1.512500000000000000e+02	2.423670602487887719e-23
1.515000000000000000e+02	2.450988245516489536e-23
1.517500000000000000e+02	2.475646646535809855e-23
1.520000000000000000e+02	2.463502468646621911e-23
1.522500000000000000e+02	2.388501630137187240e-23
1.525000000000000000e+02	2.376909288251447071e-23
1.527500000000000000e+02	2.404299587979834170e-23
1.530000000000000000e+02	2.515770667098255181e-23
1.532500000000000000e+02	2.526342739182473239e-23
1.535000000000000000e+02	2.494865244240658464e-23
1.537500000000000000e+02	2.617138352664604803e-23
1.540000000000000000e+02	2.540000236344870969e-23
1.542500000000000000e+02	2.382504578167270045e-23
1.545000000000000000e+02	2.344652693676400354e-23
1.547500000000000000e+02	2.539035265825979250e-23
1.550000000000000000e+02	2.518158538064671107e-23
1.552500000000000000e+02	2.392596494462866938e-23
1.555000000000000000e+02	2.465492561929968973e-23
1.557500000000000000e+02	2.493018668413856973e-23
1.560000000000000000e+02	2.555740461738632986e-23
1.562500000000000000e+02	2.488134434725744786e-23
1.565000000000000000e+02	2.645099565049300765e-23
1.567500000000000000e+02	2.540301302957584412e-23
1.570000000000000000e+02	2.488750470512461894e-23
1.572500000000000000e+02	2.381354700052892431e-23
1.575000000000000000e+02	2.499363686815506175e-23
1.577500000000000000e+02	2.411960592349717641e-23
1.580000000000000000e+02	2.400699205588238923e-23
1.582500000000000000e+02	2.426125587976846937e-23
1.585000000000000000e+02	2.533845752677143681e-23
1.587500000000000000e+02	2.442900530966416692e-23
1.590000000000000000e+02	2.427502783120134756e-23
1.592500000000000000e+02	2.423616822805948596e-23
1.595000000000000000e+02	2.356362853226132836e-23
1.597500000000000000e+02	2.362138909334504046e-23
1.600000000000000000e+02	2.418999933542785517e-23
1.602500000000000000e+02	2.460231376850559738e-23
1.605000000000000000e+02	2.423580651729172644e-23
1.607500000000000000e+02	2.441303113612072868e-23
1.610000000000000000e+02	2.443634888446308266e-23
1.612500000000000000e+02	2.411042451862679446e-23
1.615000000000000000e+02	2.505377514116385866e-23
